employee_id,location,start_utc,end_utc,duration_hours,position,shift_type,work_category,rest_hours,consecutive_days,hours_worked_last_7d,hours_worked_last_14d,shifts_last_7d,night_shifts_last_14d,day_of_week,day_of_month,month,is_weekend,start_hour_local,estimated_ticket_load,workload_intensity,match_quality,start_hour,consecutive_days_lag,weekend_shifts_last_14d,shift_day,shift_evening,shift_night,rest_penalty,consec_penalty,night_penalty,hours7d_penalty,weekend_penalty,shift_penalty,fatigue_index,predicted_fatigue
CAN_03,Canada,2025-09-23 15:00:00+00:00,2025-09-23 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,23,9,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018579766
CAN_03,Canada,2025-09-24 15:00:00+00:00,2025-09-24 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,24,9,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018847762
CAN_03,Canada,2025-09-25 15:00:00+00:00,2025-09-25 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,25,9,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020854237
CAN_03,Canada,2025-09-26 15:00:00+00:00,2025-09-26 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,26,9,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-09-29 15:00:00+00:00,2025-09-29 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,29,9,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-09-30 15:00:00+00:00,2025-09-30 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,30,9,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-10-01 15:00:00+00:00,2025-10-01 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,1,10,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-10-02 15:00:00+00:00,2025-10-02 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,2,10,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020518526
CAN_03,Canada,2025-10-03 15:00:00+00:00,2025-10-03 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,3,10,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-10-06 15:00:00+00:00,2025-10-06 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,6,10,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-10-07 15:00:00+00:00,2025-10-07 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,7,10,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-10-08 15:00:00+00:00,2025-10-08 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,8,10,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-10-09 15:00:00+00:00,2025-10-09 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,9,10,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020518526
CAN_03,Canada,2025-10-10 15:00:00+00:00,2025-10-10 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,10,10,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-10-14 15:00:00+00:00,2025-10-14 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,88.0,1.0,32.0,112.0,7,0.0,1,14,10,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012244873
CAN_03,Canada,2025-10-15 15:00:00+00:00,2025-10-15 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,32.0,112.0,7,0.0,2,15,10,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014875629
CAN_03,Canada,2025-10-16 15:00:00+00:00,2025-10-16 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,32.0,112.0,7,0.0,3,16,10,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016654806
CAN_03,Canada,2025-10-17 15:00:00+00:00,2025-10-17 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,32.0,112.0,7,0.0,4,17,10,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019379862
CAN_03,Canada,2025-10-20 15:00:00+00:00,2025-10-20 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,20,10,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.010316492
CAN_03,Canada,2025-10-21 15:00:00+00:00,2025-10-21 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,21,10,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.013541724
CAN_03,Canada,2025-10-22 15:00:00+00:00,2025-10-22 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,22,10,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.015740765
CAN_03,Canada,2025-10-23 15:00:00+00:00,2025-10-23 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,23,10,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018769816
CAN_03,Canada,2025-10-24 15:00:00+00:00,2025-10-24 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,24,10,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026233632
CAN_03,Canada,2025-10-27 15:00:00+00:00,2025-10-27 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,27,10,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018407969
CAN_03,Canada,2025-10-28 15:00:00+00:00,2025-10-28 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,28,10,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018844333
CAN_03,Canada,2025-10-29 15:00:00+00:00,2025-10-29 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,29,10,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.019650936
CAN_03,Canada,2025-10-30 15:00:00+00:00,2025-10-30 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,30,10,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.021999136
CAN_03,Canada,2025-10-31 15:00:00+00:00,2025-10-31 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,31,10,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.02962288
CAN_03,Canada,2025-11-03 15:00:00+00:00,2025-11-03 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,3,11,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.019762978
CAN_03,Canada,2025-11-04 15:00:00+00:00,2025-11-04 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,4,11,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018579766
CAN_03,Canada,2025-11-05 15:00:00+00:00,2025-11-05 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,5,11,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018847756
CAN_03,Canada,2025-11-06 15:00:00+00:00,2025-11-06 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,6,11,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020854237
CAN_03,Canada,2025-11-07 15:00:00+00:00,2025-11-07 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,7,11,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-11-10 15:00:00+00:00,2025-11-10 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,10,11,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-11-11 15:00:00+00:00,2025-11-11 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,11,11,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-11-12 15:00:00+00:00,2025-11-12 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,12,11,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-11-13 15:00:00+00:00,2025-11-13 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,13,11,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020518526
CAN_03,Canada,2025-11-14 15:00:00+00:00,2025-11-14 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,14,11,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-11-17 15:00:00+00:00,2025-11-17 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,17,11,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-11-18 15:00:00+00:00,2025-11-18 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,18,11,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-11-19 15:00:00+00:00,2025-11-19 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,19,11,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-11-20 15:00:00+00:00,2025-11-20 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,20,11,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020518526
CAN_03,Canada,2025-11-21 15:00:00+00:00,2025-11-21 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,21,11,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-11-24 15:00:00+00:00,2025-11-24 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,24,11,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-11-25 15:00:00+00:00,2025-11-25 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,25,11,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-11-26 15:00:00+00:00,2025-11-26 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,26,11,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-11-27 15:00:00+00:00,2025-11-27 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,27,11,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020518526
CAN_03,Canada,2025-11-28 15:00:00+00:00,2025-11-28 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,28,11,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-12-01 15:00:00+00:00,2025-12-01 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,1,12,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-12-02 15:00:00+00:00,2025-12-02 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,2,12,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-12-03 15:00:00+00:00,2025-12-03 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,3,12,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-12-04 15:00:00+00:00,2025-12-04 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,4,12,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020518526
CAN_03,Canada,2025-12-05 15:00:00+00:00,2025-12-05 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,5,12,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-12-08 15:00:00+00:00,2025-12-08 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,8,12,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-12-09 15:00:00+00:00,2025-12-09 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,9,12,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-12-10 15:00:00+00:00,2025-12-10 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,10,12,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-12-11 15:00:00+00:00,2025-12-11 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,11,12,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020518526
CAN_03,Canada,2025-12-12 15:00:00+00:00,2025-12-12 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,12,12,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621077
CAN_03,Canada,2025-12-15 15:00:00+00:00,2025-12-15 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,15,12,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-12-16 15:00:00+00:00,2025-12-16 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,16,12,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-12-17 15:00:00+00:00,2025-12-17 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,17,12,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-12-18 15:00:00+00:00,2025-12-18 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,4.0,40.0,112.0,7,0.0,3,18,12,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.020518526
CAN_03,Canada,2025-12-19 15:00:00+00:00,2025-12-19 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,112.0,7,0.0,4,19,12,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.026621092
CAN_03,Canada,2025-12-22 15:00:00+00:00,2025-12-22 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,64.0,1.0,40.0,112.0,7,0.0,0,22,12,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017628647
CAN_03,Canada,2025-12-23 15:00:00+00:00,2025-12-23 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,40.0,112.0,7,0.0,1,23,12,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.017255824
CAN_03,Canada,2025-12-24 15:00:00+00:00,2025-12-24 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,40.0,112.0,7,0.0,2,24,12,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,0.018047865
CAN_03,Canada,2025-12-29 15:00:00+00:00,2025-12-29 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,112.0,1.0,24.0,112.0,7,0.0,0,29,12,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042387387
CAN_03,Canada,2025-12-30 15:00:00+00:00,2025-12-30 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,2.0,24.0,112.0,7,0.0,1,30,12,0,10,1.0,0.125,exact,10,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010112425
CAN_03,Canada,2025-12-31 15:00:00+00:00,2025-12-31 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,3.0,24.0,112.0,7,0.0,2,31,12,0,10,1.0,0.125,exact,10,2.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012239217
CAN_04,Canada,2025-01-01 13:00:00+00:00,2025-01-01 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,48.0,1.0,0.0,8.0,1,0.0,2,1,1,0,8,1.0,0.125,exact,8,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAN_04,Canada,2025-01-02 13:00:00+00:00,2025-01-02 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2.0,8.0,16.0,2,0.0,3,2,1,0,8,1.0,0.125,exact,8,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAN_04,Canada,2025-01-03 13:00:00+00:00,2025-01-03 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3.0,16.0,24.0,3,0.0,4,3,1,0,8,1.0,0.125,exact,8,2.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAN_04,Canada,2025-01-06 13:00:00+00:00,2025-01-06 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,64.0,1.0,24.0,32.0,4,0.0,0,6,1,0,8,1.0,0.125,exact,8,3.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAN_04,Canada,2025-01-07 13:00:00+00:00,2025-01-07 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2.0,32.0,40.0,5,0.0,1,7,1,0,8,1.0,0.125,exact,8,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CAN_04,Canada,2025-01-08 13:00:00+00:00,2025-01-08 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3.0,40.0,48.0,6,0.0,2,8,1,0,8,1.0,0.125,exact,8,2.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,
CAN_04,Canada,2025-01-09 13:00:00+00:00,2025-01-09 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4.0,40.0,56.0,7,0.0,3,9,1,0,8,1.0,0.125,exact,8,3.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,
CAN_04,Canada,2025-01-10 13:00:00+00:00,2025-01-10 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5.0,40.0,64.0,7,0.0,4,10,1,0,8,1.0,0.125,exact,8,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,
CAN_04,Canada,2025-01-13 15:00:00+00:00,2025-01-13 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,66.0,1.0,40.0,72.0,7,0.0,0,13,1,0,10,1.0,0.125,exact,10,5.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,
CAN_04,Canada,2025-01-14 13:00:00+00:00,2025-01-14 19:00:00+00:00,6.0,Custom/Unmatched,day,unmatched,14.0,2.0,40.0,78.0,7,0.0,1,14,1,0,8,1.0,0.1666666666666666,inferred,8,1.0,0.0,1,0,0,0.3333333333333333,0.0,0.0,0.2857142857142857,0.0,0.0,0.1619047619047619,
CAN_04,Canada,2025-01-14 22:00:00+00:00,2025-01-15 00:00:00+00:00,2.0,Custom/Unmatched,evening,unmatched,3.0,3.0,46.0,80.0,7,0.0,1,14,1,0,17,1.0,0.5,inferred,17,2.0,0.0,0,1,0,1.0,0.0,0.0,0.5,0.0,0.2,0.454,
CAN_04,Canada,2025-01-15 15:00:00+00:00,2025-01-15 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,15.0,4.0,40.0,88.0,7,0.0,2,15,1,0,10,1.0,0.125,exact,10,3.0,0.0,1,0,0,0.16666666666666666,0.0,0.0,0.2857142857142857,0.0,0.0,0.09523809523809523,
CAN_04,Canada,2025-01-16 15:00:00+00:00,2025-01-16 23:00:00+00:00,8.0,5. Morning3 CA MDR,day,canada,16.0,5.0,40.0,96.0,7,0.0,3,16,1,0,10,1.0,0.125,exact,10,4.0,0.0,1,0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.02857142857142857,
